,loss,accuracy,val_loss,val_accuracy
0,1.2063318490982056,0.49337923526763916,1.4228359460830688,0.3211206793785095
1,1.0566037893295288,0.5426377058029175,1.5806156396865845,0.0829741358757019
2,1.046741008758545,0.5344279408454895,2.2185842990875244,0.4568965435028076
3,0.9957066178321838,0.5558792352676392,1.5076051950454712,0.2844827473163605
4,0.9735068678855896,0.5818326473236084,1.431145429611206,0.4590517282485962
5,0.9703690409660339,0.5762711763381958,1.1135727167129517,0.49461206793785095
6,0.9590657353401184,0.5664724707603455,1.142289161682129,0.4989224076271057
7,0.9214439988136292,0.6054025292396545,7.753345012664795,0.42456895112991333
8,0.919707715511322,0.5918961763381958,1.8024574518203735,0.4892241358757019
9,0.9109765291213989,0.6043432354927063,2.148529529571533,0.4665948152542114
10,0.9120921492576599,0.5948092937469482,1.3825660943984985,0.4073275923728943
11,0.910845160484314,0.600900411605835,1.554373860359192,0.3200431168079376
12,0.9092749357223511,0.5998411178588867,1.312046766281128,0.3545258641242981
13,0.869068443775177,0.616790235042572,1.6684069633483887,0.49568966031074524
14,0.8580453991889954,0.6289724707603455,0.9481173753738403,0.6099137663841248
15,0.8765696287155151,0.6141419410705566,0.946762204170227,0.6066810488700867
16,0.880230724811554,0.6117584705352783,2.215134620666504,0.4924568831920624
17,0.8594448566436768,0.6228813529014587,0.9188747406005859,0.5625
18,0.830579936504364,0.633474588394165,0.8667255640029907,0.6217672228813171
19,0.8592499494552612,0.6318855881690979,1.8162610530853271,0.548491358757019
20,0.8262085914611816,0.625,1.509774923324585,0.5517241358757019
21,0.8347167372703552,0.6411546468734741,1.318721055984497,0.548491358757019
22,0.8173803091049194,0.6512182354927063,1.5083413124084473,0.4396551847457886
23,0.8229022026062012,0.6390359997749329,0.7941858768463135,0.6487069129943848
24,0.8082032203674316,0.6586334705352783,1.7601068019866943,0.5150862336158752
25,0.8417220115661621,0.6361228823661804,0.9822922945022583,0.6217672228813171
26,0.8052630424499512,0.6411546468734741,2.3668644428253174,0.5301724076271057
27,0.8203940391540527,0.6475105881690979,1.2319231033325195,0.5657327771186829
28,0.8070573210716248,0.647775411605835,1.2181650400161743,0.3868534564971924
29,0.8057936429977417,0.6541313529014587,0.8559842109680176,0.6379310488700867
30,0.8445778489112854,0.6297669410705566,1.102503776550293,0.6045258641242981
31,0.7851622700691223,0.6581038236618042,0.9102178812026978,0.6282327771186829
32,0.8241111040115356,0.6385063529014587,0.9505630135536194,0.6153017282485962
33,0.7913756370544434,0.6628707647323608,0.9838083386421204,0.6066810488700867
34,0.8235061168670654,0.6459215879440308,1.0809497833251953,0.568965494632721
35,0.8160894513130188,0.6520127058029175,0.7945268154144287,0.649784505367279
36,0.8135900497436523,0.6451271176338196,0.7628409266471863,0.6799569129943848
37,0.7952786087989807,0.6554555296897888,0.867429792881012,0.6540948152542114
38,0.7829457521438599,0.6700211763381958,0.9240449666976929,0.6282327771186829
39,0.7720663547515869,0.6814088821411133,0.7659582495689392,0.6551724076271057
40,0.7985049486160278,0.6618114113807678,1.0357509851455688,0.5883620977401733
41,0.760703444480896,0.6777012944221497,0.8646013736724854,0.6260775923728943
42,0.7672839164733887,0.6737288236618042,0.8869057893753052,0.6325430870056152
43,0.7740172147750854,0.6702859997749329,0.875959575176239,0.65625
44,0.7764254808425903,0.6686970591545105,0.979813277721405,0.610991358757019
45,0.7636178731918335,0.6734640002250671,0.7956336736679077,0.6508620977401733
46,0.7629857063293457,0.6861758232116699,0.8610683679580688,0.65625
47,0.7342960834503174,0.6896186470985413,0.8635368943214417,0.6724137663841248
48,0.7307409644126892,0.6938559412956238,0.9739750623703003,0.6271551847457886
49,0.7392736673355103,0.6888241767883301,0.8109737038612366,0.6691810488700867
